scenario,window_id,time_min,day0_6,q,coverage,risk_proxy,x_hat,U,fixed_threshold,adaptive_threshold,fixed_alert,adaptive_alert,request_more_data,request_confirmation,policy,true_risk,true_low_quality
low_quality_artifact,385,160.533341287348,4.02970437754535,0.645292792792793,0.616666666666667,0.94063048421225,0.844973973606533,0.773841175368362,0.62,0.800522826400439,1,0,1,0,request_more_data,0,1
low_quality_artifact,386,160.903053775816,4.03898566535741,0.664163449163449,0.7,0.945724583066219,0.843001601634267,0.754007595073413,0.62,0.791572705771135,1,0,1,0,request_more_data,0,1
low_quality_artifact,387,161.316369896908,4.04936158177052,0.641608409321175,0.783333333333333,0.954369070864144,0.847281638614987,0.725991061212844,0.62,0.787787983461785,1,0,1,0,request_more_data,0,1
low_quality_artifact,388,161.747453631718,4.06018353758395,0.660568181818182,0.8,0.907382978941559,0.837937474581362,0.689405243619555,0.62,0.774131195486203,1,0,1,0,request_more_data,0,1
low_quality_artifact,389,162.168785648209,4.07076068558807,0.617847376201035,0.683333333333333,0.952089680938458,0.836080765092581,0.711773298571776,0.62,0.788083995883911,1,0,1,0,request_more_data,0,1
low_quality_artifact,390,162.539298472326,4.08006206508147,0.51713963963964,0.616666666666667,0.98103531071225,0.830808299441334,0.77267179639915,0.62,0.823262967856627,1,0,1,0,request_more_data,0,1
low_quality_artifact,391,163.003097139222,4.09170529880654,0.653242753623188,0.766666666666667,0.919793824802282,0.828950519965895,0.737361637317791,0.62,0.788877562796808,1,0,1,0,request_more_data,0,1
low_quality_artifact,392,163.461657455948,4.10321702862764,0.92302111410602,0.933333333333333,0.782126228571066,0.786072523802834,0.553975273572518,0.62,0.688969276061221,1,0,0,1,request_confirmation,0,1
high_risk_irregular,152,62.6377244763853,1.57337286117376,0.782954545454545,0.833333333333333,0.810621477006209,0.388467875403029,0.208420585211177,0.62,0.617425945677312,1,0,0,1,request_confirmation,0,1
high_risk_irregular,153,63.0309322576097,1.58325181275852,0.642164634146342,0.8,0.915412610585707,0.536697529792583,0.375331938764676,0.62,0.689503308707768,1,0,0,1,request_confirmation,0,1
high_risk_irregular,154,63.4367862237751,1.59344848707087,0.71960407239819,0.85,0.894838259646131,0.649944028991976,0.437342048015191,0.62,0.692927040412579,1,0,0,1,request_confirmation,0,1
high_risk_irregular,155,63.8560517946853,1.60398211451658,0.577623839009288,0.85,0.969499526640583,0.720776260660549,0.526206386560671,0.62,0.743365497215316,1,0,0,1,request_confirmation,0,1
high_risk_irregular,156,64.1879472424199,1.61232065514556,0.554627659574468,0.783333333333333,0.972591615335277,0.759959664416122,0.605065613294739,0.62,0.769585392999123,1,0,0,1,request_confirmation,0,1
high_risk_irregular,157,64.6488636415786,1.62390071792491,0.651319444444445,0.8,0.892245682061887,0.775656789851757,0.613317162162389,0.62,0.754491305405469,1,0,0,1,request_confirmation,0,1
high_risk_irregular,158,65.0211687121153,1.63325450984413,0.730360962566845,0.85,0.833957526400964,0.7737782247344,0.570792060393394,0.62,0.728356803648118,1,0,0,1,request_confirmation,0,1
high_risk_irregular,159,65.4157689188932,1.64316844472597,0.688257575757576,0.833333333333333,0.860830182204683,0.778961544853476,0.562419625638169,0.62,0.733591131542324,1,0,1,0,request_more_data,0,1
high_risk_irregular,160,65.8465409833583,1.65399116129496,0.638690476190476,0.75,0.913828314762288,0.790478517008025,0.599789558828627,0.62,0.75297679075773,1,0,1,0,request_more_data,0,1
high_risk_irregular,161,66.2465777567851,1.66404168446746,0.779937888198758,0.766666666666667,0.812909364549446,0.774332392110394,0.565950581764993,0.62,0.718077343018422,1,0,1,0,request_more_data,0,1
high_risk_irregular,162,66.611619036992,1.67321298093156,0.676904761904762,0.833333333333333,0.867552195952593,0.780838117358839,0.563443242523307,0.62,0.735921250763669,1,0,1,0,request_more_data,0,1
high_risk_irregular,163,66.9921086584188,1.68277240149255,0.616323529411765,0.85,0.924255802870069,0.799318725107533,0.583713041323113,0.62,0.752501416276354,1,0,1,0,request_more_data,0,1
high_risk_irregular,164,67.4211474411081,1.69355157109334,0.677434640522876,0.85,0.885363694675211,0.803306722808873,0.570881742032648,0.62,0.737908652475024,1,0,1,0,request_more_data,0,1
high_risk_irregular,165,67.8288337671355,1.70379428161155,0.58729674796748,0.75,0.92848423166026,0.807442251917244,0.620235884461604,0.62,0.767952633015103,1,0,1,0,request_more_data,0,1
high_risk_irregular,166,68.2692460772577,1.71485919969501,0.624981884057971,0.766666666666667,0.902925230544472,0.806793555064219,0.636842572905871,0.62,0.765819181283209,1,0,1,0,request_more_data,0,1
high_risk_irregular,167,68.7263074860769,1.72634240970403,0.62195652173913,0.833333333333333,0.931685694756484,0.81803536931955,0.63674437647495,0.62,0.766336251499942,1,0,1,0,request_more_data,0,1
high_risk_irregular,168,69.1620260943711,1.73728940323125,0.595562015503876,0.8,0.960923533465672,0.829817984520065,0.655569439682165,0.62,0.776358280320309,1,0,1,0,request_more_data,0,1
high_risk_irregular,169,69.6066608962719,1.74846040719052,0.690806119082962,0.783333333333333,0.893030644609194,0.822905559715092,0.633903884210967,0.62,0.753147986144138,1,0,1,0,request_more_data,0,1
high_risk_irregular,170,70.0485275500266,1.75956186420077,0.760457317073171,0.8,0.841307894379096,0.804435568593844,0.586118387065428,0.62,0.727230831305149,1,0,0,1,request_confirmation,0,1
high_risk_irregular,171,70.4513126372994,1.76968143600537,0.669897563676633,0.716666666666667,0.879291940035529,0.798246095246603,0.609406824274621,0.62,0.7500523493351,1,0,0,1,request_confirmation,0,1
high_risk_irregular,172,70.8252465017861,1.77907614974084,0.499035087719298,0.633333333333333,0.977781267334707,0.800862244830318,0.703978394902964,0.62,0.807287634783356,1,0,0,1,request_confirmation,0,1
high_risk_irregular,173,71.2505321203156,1.78976102485206,0.638690476190476,0.75,0.879457241339044,0.795796248843224,0.695116944931102,0.62,0.779668458866423,1,0,0,1,request_confirmation,0,1
high_risk_irregular,174,71.6460006993497,1.7996967767169,0.797517006802721,0.816666666666667,0.805028531136859,0.776293324051718,0.61180619610619,0.62,0.727752673685243,1,0,0,1,request_confirmation,0,1
high_risk_irregular,175,72.0281064051676,1.80929679977921,0.738410852713178,0.833333333333333,0.84967396737877,0.77947414631883,0.573693184179005,0.62,0.727720138081749,1,0,0,1,request_confirmation,0,1
high_risk_irregular,176,72.4106708600318,1.81890834845172,0.635555555555555,0.833333333333333,0.924251324018313,0.799028076280945,0.588955975193724,0.62,0.750507673054243,1,0,1,0,request_more_data,0,1
high_risk_irregular,177,72.817722661664,1.82913511718018,0.642164634146342,0.8,0.928481853816752,0.811525906989889,0.604574538080806,0.62,0.753691236516284,1,0,1,0,request_more_data,0,1
high_risk_irregular,178,73.2528331536235,1.8400668323937,0.66593023255814,0.833333333333333,0.906972566251969,0.816551427265961,0.595427392594841,0.62,0.74685222806609,1,0,1,0,request_more_data,0,1
high_risk_irregular,179,73.6415257282317,1.84983234393558,0.741132075471698,0.883333333333333,0.849313451917557,0.805300470040256,0.541665002569458,0.62,0.718262427134543,1,0,1,0,request_more_data,0,1
high_risk_irregular,180,74.1123919584586,1.86166238625271,0.855749485840848,0.816666666666667,0.765679520118433,0.766930043534511,0.477104044575202,0.62,0.679554225029704,1,0,1,0,request_more_data,0,1
high_risk_irregular,181,74.4824306279327,1.87095923711572,0.7625,0.75,0.81140438520248,0.758146465653326,0.49047147940775,0.62,0.70008201423417,1,0,1,0,request_more_data,0,1
high_risk_irregular,182,74.8615528241674,1.88048430248865,0.722222222222222,0.75,0.857587491817673,0.765596794311658,0.518651709532672,0.62,0.715222478669148,1,0,0,1,request_confirmation,0,1
high_risk_irregular,183,75.240113338547,1.88999525616767,0.690806119082962,0.783333333333333,0.878606208655387,0.776957290007553,0.540836336444384,0.62,0.727089072769494,1,0,0,1,request_confirmation,0,1
high_risk_irregular,184,75.6422378238385,1.90009823100929,0.658315217391304,0.766666666666667,0.874988852111267,0.780321581772787,0.56959012551379,0.62,0.740988496013427,1,0,0,1,request_confirmation,0,1
high_risk_irregular,185,76.090879101262,1.91136989365235,0.629622093023256,0.716666666666667,0.905607899731139,0.78651804928395,0.614872355580362,0.62,0.758832282818315,1,0,0,1,request_confirmation,0,1
high_risk_irregular,186,76.5060570975446,1.92180082488051,0.55625,0.666666666666667,0.960281667142669,0.795327739894035,0.685334993449085,0.62,0.791768798165744,1,0,0,1,request_confirmation,0,1
high_risk_irregular,187,76.9755531000512,1.93359644159886,0.573147694818441,0.716666666666667,0.952395181964317,0.804623251776789,0.718238820573632,0.62,0.797940284693297,1,0,0,1,request_confirmation,0,1
high_risk_irregular,188,77.4035514892243,1.94434947235483,0.695585106382979,0.783333333333333,0.874898947813854,0.801198796681589,0.678202071750256,0.62,0.764691260941135,1,0,1,0,request_more_data,0,1
high_risk_irregular,189,77.8552354935373,1.95569758046277,0.652029505582137,0.733333333333333,0.914679594503451,0.805735104645755,0.681090140372342,0.62,0.773339928299471,1,0,1,0,request_more_data,0,1
high_risk_irregular,190,78.2187350813116,1.96483014344898,0.560872093023256,0.716666666666667,0.988141955945678,0.819469448154577,0.72179959931086,0.62,0.801146911062855,1,0,1,0,request_more_data,0,1
high_risk_irregular,191,78.6839689499143,1.97651867832283,0.55140243902439,0.683333333333333,0.973095810548643,0.823059605699443,0.757771971684487,0.62,0.812923713047266,1,0,1,0,request_more_data,0,1
high_risk_irregular,192,79.1674167600335,1.98866482023043,0.624007936507937,0.75,0.924260766086049,0.822419680885243,0.74110361897264,0.62,0.795187584740911,1,0,1,0,request_more_data,0,1
high_risk_irregular,193,79.6080663884995,1.99973570069952,0.564850427350427,0.75,0.958092687169544,0.82668163962583,0.750892935552688,0.62,0.808576945031676,1,0,1,0,request_more_data,0,1
high_risk_irregular,194,80.0758050712654,2.01148716651989,0.557272727272727,0.733333333333333,0.978662005556476,0.833100988389704,0.765887331981586,0.62,0.814139362045753,1,0,1,0,request_more_data,0,1
high_risk_irregular,195,80.503516272644,2.02223298197023,0.607319109461967,0.816666666666667,0.939250118236408,0.83572304051898,0.736480147179297,0.62,0.796897001507049,1,0,1,0,request_more_data,0,1
high_risk_irregular,196,80.9882833466334,2.03441226906091,0.872393048128342,0.916666666666667,0.793674797224126,0.795125083290245,0.57731222554725,0.62,0.704616674490128,1,0,0,1,request_confirmation,0,1
high_risk_irregular,278,115.373873855011,2.89831578284083,0.94364406779661,1,0.954712883426617,0.594123257195281,0.106616255311569,0.62,0.55999661928385,1,0,0,0,observe,1,0
high_risk_irregular,279,115.792403631354,2.90883092418516,0.94364406779661,1,0.999007107545011,0.8044735994441,0.117761114335053,0.62,0.563117179810425,1,1,0,0,alert,1,0
high_risk_irregular,280,116.186062680755,2.91872121343077,0.962429378531073,1,0.999477508441787,0.89677333671729,0.0946377886615908,0.62,0.558524450584389,1,0,0,1,request_confirmation,1,0
high_risk_irregular,281,116.563375748445,2.92820082626142,0.88728813559322,1,0.999467348610332,0.928748319776511,0.0974825793217733,0.62,0.572846415698054,1,0,0,1,request_confirmation,1,0
high_risk_irregular,282,116.98687494047,2.93884081919636,0.868502824858757,1,0.99939799356058,0.942041989591901,0.103392281574371,0.62,0.577882488260984,1,0,0,1,request_confirmation,1,0
high_risk_irregular,283,117.411800830073,2.94951665647868,0.83093220338983,1,0.999632313529243,0.94611013196519,0.121128966981937,0.62,0.58961147203951,1,0,0,1,request_confirmation,1,0
high_risk_irregular,284,117.816555485905,2.9596857117202,0.793361581920904,1,0.999656436785631,0.945934362732839,0.148396496151077,0.62,0.604009092071276,1,0,0,1,request_confirmation,1,0
high_risk_irregular,285,118.239917201956,2.97032225070904,0.83093220338983,1,0.999491949239631,0.94793797608336,0.153076098072115,0.62,0.59855666874476,1,0,0,1,request_confirmation,1,0
high_risk_irregular,286,118.659927180412,2.98087458064858,0.88728813559322,1,0.998748676926968,0.951722364565538,0.133700550174854,0.62,0.582987447536916,1,0,0,1,request_confirmation,1,0
high_risk_irregular,287,119.079964791452,2.99142760482913,0.906073446327684,1,0.998399875396071,0.95428256205001,0.111804866812013,0.62,0.573475300263117,1,0,0,1,request_confirmation,1,0
high_risk_irregular,288,119.490601643994,3.00174444437017,0.868502824858757,1,0.999071227847867,0.953788913746724,0.110784854153367,0.62,0.579952408583103,1,0,0,1,request_confirmation,1,0
high_risk_irregular,289,119.890555691568,3.01179288913849,0.906073446327684,1,0.999163205683794,0.955605408398319,0.0951640585634307,0.62,0.568815873953514,1,0,0,1,request_confirmation,1,0
high_risk_irregular,290,120.281387523181,3.0216121473695,0.868502824858757,1,0.999502998555392,0.954623507895152,0.0987060676312015,0.62,0.576570348356897,1,0,0,1,request_confirmation,1,0
high_risk_irregular,291,120.693486727245,3.03196572702752,0.83093220338983,1,0.999443160069036,0.952145865690138,0.116312999263024,0.62,0.588263001078214,1,0,0,1,request_confirmation,1,0
high_risk_irregular,292,121.099909423838,3.04217669012212,0.812146892655367,1,0.999311251080542,0.949857078155734,0.136730192672358,0.62,0.597361171165031,1,0,0,1,request_confirmation,1,0
high_risk_irregular,293,121.523639481627,3.0528224833281,0.812146892655367,1,0.999601928314442,0.948855975022641,0.151723628429028,0.62,0.601559333176899,1,0,0,1,request_confirmation,1,0
high_risk_irregular,294,121.935560813346,3.06317159412165,0.88728813559322,1,0.99961664884151,0.952587883933809,0.132727378381226,0.62,0.582714959434701,1,0,0,1,request_confirmation,1,0
high_risk_irregular,295,122.34097225088,3.07335715034548,0.906073446327684,1,0.999555422168757,0.955275857210764,0.111145218148582,0.62,0.573290598637357,1,0,0,1,request_confirmation,1,0
high_risk_irregular,296,122.770748832184,3.08415485639733,0.906073446327684,1,0.999588738665613,0.956492225403047,0.0953068573750602,0.62,0.568855857620771,1,0,0,1,request_confirmation,1,0
high_risk_irregular,297,123.189238637332,3.09466899350544,0.88728813559322,1,0.999626873979472,0.956077189185996,0.0912471611960145,0.62,0.571100498622841,1,0,0,1,request_confirmation,1,0
high_risk_irregular,298,123.571888961739,3.1042826995642,0.906073446327684,1,0.999258265989464,0.95667595562169,0.0808502094012677,0.62,0.559544838293372,1,0,0,1,request_confirmation,1,0
high_risk_irregular,299,123.980885838608,3.11455833635937,0.924858757062147,1,0.998546050662228,0.957532655689283,0.0657348437435191,0.62,0.551931179976999,1,0,0,1,request_confirmation,1,0
high_risk_irregular,300,124.393725234772,3.12493051260238,0.868502824858757,1,0.998096990098363,0.954814302895586,0.077130918451601,0.62,0.565266148691872,1,0,0,1,request_confirmation,1,0
high_risk_irregular,301,124.781175076546,3.13466480172681,0.849717514124294,1,0.998918792087311,0.952973121995206,0.093217892347539,0.62,0.573151857314938,1,0,0,1,request_confirmation,1,0
high_risk_irregular,302,125.185060737104,3.14481202433263,0.868502824858757,1,0.99931815799279,0.953302456622849,0.0975795689945184,0.62,0.570991770843889,1,0,0,1,request_confirmation,1,0
high_risk_irregular,303,125.588298500123,3.15494296916187,0.868502824858757,1,0.999412502328135,0.953503612904176,0.100694148554587,0.62,0.571863853120708,1,0,0,1,request_confirmation,1,0
high_risk_irregular,304,126.007465778077,3.16547412709552,0.924858757062147,1,0.999483333866558,0.956653029058413,0.0804927941769641,0.62,0.556063406098364,1,1,0,0,alert,1,0
high_risk_irregular,305,126.409814739902,3.17558274168517,0.88728813559322,1,0.999328572095914,0.9559970416967,0.0805271008150332,0.62,0.568098881716167,1,0,0,1,request_confirmation,1,0
high_risk_irregular,306,126.827592177677,3.18607898127669,0.83093220338983,1,0.999286458306097,0.952739222406888,0.103050404331015,0.62,0.584549474497252,1,0,0,1,request_confirmation,1,0
high_risk_irregular,307,127.214378717768,3.1957966056108,0.83093220338983,1,0.999400595734566,0.951207750843112,0.11964836136983,0.62,0.58919690246812,1,0,0,1,request_confirmation,1,0
high_risk_irregular,308,127.630581151606,3.20625327480625,0.88728813559322,1,0.999177967537621,0.953435125552293,0.109315264029587,0.62,0.576159567416242,1,0,0,1,request_confirmation,1,0
high_risk_irregular,309,128.01854997634,3.21600060285761,0.906073446327684,1,0.999267807735133,0.955502586507325,0.0941584132288019,0.62,0.568534293259818,1,0,0,1,request_confirmation,1,0
high_risk_irregular,310,128.438100513594,3.22654138979723,0.849717514124294,1,0.999757097842045,0.953714397589895,0.105500646886288,0.62,0.581854186480525,1,0,0,1,request_confirmation,1,0
high_risk_irregular,311,128.848410354895,3.23685001350845,0.849717514124294,1,0.999508770480664,0.952739522411571,0.113838963546198,0.62,0.584188915145299,1,0,0,1,request_confirmation,1,0
high_risk_irregular,312,129.278759466067,3.24766210379967,0.849717514124294,1,0.999446098579889,0.952243879278487,0.119944996833355,0.62,0.585898604465703,1,0,0,1,request_confirmation,1,0
high_risk_irregular,313,129.704858145419,3.25836740624952,0.812146892655367,1,0.999545478797452,0.950016144069712,0.13936228231626,0.62,0.598098156265324,1,0,0,1,request_confirmation,1,0
high_risk_irregular,314,130.142394715747,3.26936007425158,0.812146892655367,1,0.999036692288065,0.948668813665156,0.153532962014376,0.62,0.602065946580796,1,0,0,1,request_confirmation,1,0
high_risk_irregular,315,130.544491760215,3.27946235967001,0.737005649717514,1,0.999362227896132,0.943932919199896,0.193833109228886,0.62,0.626875411529673,1,0,0,1,request_confirmation,1,0
high_risk_irregular,316,130.925040635765,3.28902326893147,0.755790960451977,1,0.999364529976901,0.942488477146422,0.215907146696391,0.62,0.62967478608837,1,0,0,1,request_confirmation,1,0
high_risk_irregular,317,131.307806284816,3.29863987240636,0.94364406779661,1,0.998793319289586,0.95259478902022,0.157129304730985,0.62,0.579403431016023,1,0,0,1,request_confirmation,1,0
high_risk_irregular,318,131.725800580528,3.30914156033631,0.924858757062147,1,0.999526015765414,0.956279888938035,0.121233743785943,0.62,0.572734029883615,1,0,0,1,request_confirmation,1,0
high_risk_irregular,319,132.153846910275,3.31989579555117,0.906073446327684,1,0.999177692576358,0.956724018336698,0.102408015524414,0.62,0.57084418190259,1,0,0,1,request_confirmation,1,0
high_risk_irregular,320,132.591121154924,3.33088187288334,0.88728813559322,1,0.999038156100938,0.955879974644311,0.0962632026752091,0.62,0.572504990237016,1,0,0,1,request_confirmation,1,0
high_risk_irregular,321,133.00451445953,3.34126796552105,0.849717514124294,1,0.999390115440529,0.95371344915337,0.106929488017667,0.62,0.582254261997311,1,0,0,1,request_confirmation,1,0
high_risk_irregular,322,133.407661990466,3.3513966433596,0.868502824858757,1,0.99930680632849,0.95364209531946,0.107367046773854,0.62,0.57899542251684,1,0,0,1,request_confirmation,1,0
high_risk_irregular,323,133.839716137155,3.36225157096008,0.868502824858757,1,0.999289080642328,0.953599880319295,0.107688010708434,0.62,0.573822134523785,1,0,0,1,request_confirmation,1,0
high_risk_irregular,324,134.256563353755,3.37272443967645,0.94364406779661,1,0.999154560937354,0.957520684132305,0.0780015095394875,0.62,0.551984490467667,1,0,0,1,request_confirmation,1,0
high_risk_irregular,325,134.664744367018,3.38297957871589,0.906073446327684,1,0.999326546668752,0.957355650048551,0.0711587076601392,0.62,0.556831217805856,1,0,0,1,request_confirmation,1,0
high_risk_irregular,326,135.087892622601,3.39361075472431,0.906073446327684,1,0.998646914074385,0.956924881114714,0.0661689502403318,0.62,0.55543408572831,1,0,0,1,request_confirmation,1,0
high_risk_irregular,327,135.49323352707,3.40379453887554,0.94364406779661,1,0.998684437997267,0.958678251281457,0.0476763111599205,0.62,0.543493434921388,1,0,0,1,request_confirmation,1,0
high_risk_irregular,328,135.901875582492,3.41406126113732,0.924858757062147,1,0.999047243184806,0.958674038803584,0.0416839211620367,0.62,0.545196921654184,1,0,0,1,request_confirmation,1,0
high_risk_irregular,329,136.314769387215,3.42443480434088,0.906073446327684,1,0.999224429577437,0.957816391492723,0.0448676915704966,0.62,0.549469733300756,1,1,0,0,alert,1,0
high_risk_irregular,330,136.728747573487,3.43483559154448,0.83093220338983,1,0.999581664860024,0.953767473708185,0.0772058318044287,0.62,0.577312994189808,1,0,0,1,request_confirmation,1,0
high_risk_irregular,331,137.135524400797,3.44505545181859,0.868502824858757,1,0.999539542966512,0.953784534164115,0.0859878487271016,0.62,0.573009247063749,1,0,0,1,request_confirmation,1,0
high_risk_irregular,332,137.550895139357,3.45549122550337,0.906073446327684,1,0.998928799470802,0.955480269303881,0.0772825799278791,0.62,0.56380905993556,1,0,0,1,request_confirmation,1,0
high_risk_irregular,333,137.954744675347,3.4656375405156,0.868502824858757,1,0.999349172097968,0.954487644222757,0.0858270595285662,0.62,0.572964226088159,1,0,0,1,request_confirmation,1,0
high_risk_irregular,334,138.36647239053,3.47598178688766,0.88728813559322,1,0.999576288442582,0.955136565314115,0.0846417532392489,0.62,0.569250984394947,1,0,0,1,request_confirmation,1,0
high_risk_irregular,335,138.763853505763,3.4859655893085,0.94364406779661,1,0.999091810601531,0.958140238295761,0.06122733605396,0.62,0.552550879786456,1,0,0,1,request_confirmation,1,0
high_risk_irregular,336,139.164716546955,3.49603687163085,0.94364406779661,1,0.998871463698261,0.959297778157006,0.0440036997398299,0.62,0.547728261618499,1,0,0,1,request_confirmation,1,0
high_risk_irregular,337,139.595691702812,3.50686469066761,0.88728813559322,1,0.999206688319986,0.957140985121305,0.0539419990688638,0.62,0.560655053227239,1,0,0,1,request_confirmation,1,0
high_risk_irregular,338,140.010242128534,3.51727985481412,0.94364406779661,1,0.999246946716719,0.959078077643196,0.0389160308308543,0.62,0.546303714323986,1,0,0,1,request_confirmation,1,0
high_risk_irregular,339,140.420984863897,3.52759935455496,0.981214689265537,1,0.998633001619811,0.961446890313629,0.03,0.62,0.53704451382694,1,0,0,1,request_confirmation,1,0
high_risk_irregular,340,140.83983414784,3.53812252320769,0.924858757062147,1,0.99922814617267,0.959977559977611,0.03,0.62,0.54718858162355,1,0,0,1,request_confirmation,1,0
high_risk_irregular,341,141.237741988484,3.5481195590768,0.94364406779661,1,0.99898963571656,0.960144282080739,0.03,0.62,0.543807225691347,1,0,0,1,request_confirmation,1,0
high_risk_irregular,342,141.650352932836,3.55848599569689,0.906073446327684,1,0.99892271508576,0.958313575085563,0.0362532191531658,0.62,0.55232083891864,1,0,0,1,request_confirmation,1,0
high_risk_irregular,343,142.081922064374,3.56932873777757,0.812146892655367,1,0.999550741380318,0.953036582044784,0.0784201722094299,0.62,0.581034365435411,1,0,0,1,request_confirmation,1,0
high_risk_irregular,344,142.506858061475,3.58000482900066,0.812146892655367,1,0.99951683465317,0.950396797082002,0.109371554417682,0.62,0.589700752453722,1,0,0,1,request_confirmation,1,0
high_risk_irregular,345,142.945978762424,3.5910372966976,0.924858757062147,1,0.99893884077471,0.955007105292069,0.0870256360521121,0.62,0.563155759718142,1,0,0,1,request_confirmation,1,0
high_risk_irregular,346,143.342253814618,3.60099331039264,0.94364406779661,1,0.998557866520682,0.957792914951597,0.0628942614800063,0.62,0.553017618905749,1,0,0,1,request_confirmation,1,0
high_risk_irregular,347,143.754868726623,3.61135984669604,0.88728813559322,1,0.99920298865445,0.956452486570438,0.0677125081314968,0.62,0.564510795764776,1,0,0,1,request_confirmation,1,0
high_risk_irregular,348,144.142282399348,3.62109322710934,0.849717514124294,1,0.999248628893501,0.953916655374156,0.0862914302152835,0.62,0.571212447917906,1,0,0,1,request_confirmation,1,0
high_risk_irregular,349,144.574528491145,3.63195297713833,0.906073446327684,1,0.999200691513824,0.955682081933613,0.07751888237204,0.62,0.558612066725188,1,0,0,1,request_confirmation,1,0
high_risk_irregular,350,144.999598690764,3.64263244006525,0.94364406779661,1,0.998842903153742,0.958236138972772,0.0560074658611556,0.62,0.545826158237734,1,0,0,1,request_confirmation,1,0
high_risk_irregular,351,145.428672173315,3.65341248146531,0.88728813559322,1,0.999455203276717,0.956784504239804,0.0627342853710077,0.62,0.557853735497102,1,0,0,1,request_confirmation,1,0
high_risk_irregular,352,145.851121646265,3.66402610126011,0.83093220338983,1,0.999613509103038,0.95328031666223,0.0901899975320877,0.62,0.575685402698815,1,0,0,1,request_confirmation,1,0
high_risk_irregular,353,146.23408593875,3.67364769545229,0.868502824858757,1,0.999422154877794,0.953498147078567,0.0953773127951536,0.62,0.570375139108067,1,0,0,1,request_confirmation,1,0
high_risk_irregular,354,146.644327174814,3.68395459552566,0.88728813559322,1,0.999151902267916,0.954466706104683,0.0915786245280965,0.62,0.565930150461087,1,1,0,0,alert,1,0
high_risk_irregular,355,147.03542143009,3.69378044688829,0.906073446327684,1,0.999097990837427,0.955873437849891,0.0812512924736943,0.62,0.564920299448388,1,0,0,1,request_confirmation,1,0
high_risk_irregular,356,147.442626895843,3.70401107627384,0.83093220338983,1,0.999586864370391,0.952823808231605,0.103621813566887,0.62,0.584709469083296,1,0,0,1,request_confirmation,1,0
high_risk_irregular,357,147.834513113829,3.71385682490617,0.812146892655367,1,0.999689958880609,0.95037255155149,0.12756151198847,0.62,0.594793940573542,1,0,0,1,request_confirmation,1,0
high_risk_irregular,358,148.247556278605,3.72423412063144,0.849717514124294,1,0.999436660938359,0.951110812554738,0.130091093507825,0.62,0.588739511534555,1,0,0,1,request_confirmation,1,0
high_risk_irregular,359,148.668663596679,3.73481402012956,0.88728813559322,1,0.998914161921095,0.953255135884618,0.116813309133889,0.62,0.578259020045446,1,0,0,1,request_confirmation,1,0
high_risk_irregular,360,149.061573159963,3.74468547928731,0.868502824858757,1,0.999031110438252,0.953289418984488,0.11450201220742,0.62,0.580993212838238,1,0,0,1,request_confirmation,1,0
high_risk_irregular,361,149.483553647523,3.75528731629404,0.849717514124294,1,0.999459637594414,0.952512706193398,0.120361988217753,0.62,0.586015362053335,1,0,0,1,request_confirmation,1,0
high_risk_irregular,362,149.916045493835,3.76615324065904,0.812146892655367,1,0.999647524068825,0.950197877455106,0.13964443786959,0.62,0.598177159820256,1,0,0,1,request_confirmation,1,0
high_risk_irregular,363,150.305785258782,3.77594506180911,0.755790960451977,1,0.999652075860782,0.945922064807604,0.176219121532575,0.62,0.618562139042502,1,0,0,1,request_confirmation,1,0
high_risk_irregular,364,150.688329013064,3.78555609040022,0.718220338983051,1,0.999547935028225,0.941449059532976,0.217975815881289,0.62,0.637016725324549,1,0,1,0,request_more_data,1,0
high_risk_irregular,365,151.087568034618,3.79558657085612,0.774576271186441,1,0.999658436682023,0.942437978283565,0.226128789988848,0.62,0.629155490278055,1,0,1,0,request_more_data,1,0
high_risk_irregular,366,151.487494274203,3.8056343169766,0.868502824858757,1,0.999657606452236,0.948558884553206,0.194504513322068,0.62,0.60339391315034,1,0,1,0,request_more_data,1,0
high_risk_irregular,367,151.888848024552,3.81571792787491,0.924858757062147,1,0.999080559559825,0.954282224171233,0.148545689250732,0.62,0.580381374613755,1,0,1,0,request_more_data,1,0
high_risk_irregular,368,152.314027692708,3.82640014108912,0.924858757062147,1,0.998669076476472,0.956555539773744,0.114760365240454,0.62,0.570921483890878,1,0,1,0,request_more_data,1,0
high_risk_irregular,369,152.742687662726,3.83716979340106,0.924858757062147,1,0.999016509602998,0.957732545117092,0.0902201939282738,0.62,0.564050235923467,1,0,1,0,request_more_data,1,0
high_risk_irregular,370,153.138962163791,3.84712579324955,0.88728813559322,1,0.9996699044109,0.95666523031314,0.0874500191023555,0.62,0.570037298836617,1,0,0,1,request_confirmation,1,0
high_risk_irregular,371,153.566796002518,3.85787468984039,0.94364406779661,1,0.99958232119446,0.959059186956615,0.0631357153346582,0.62,0.553085225985051,1,0,0,1,request_confirmation,1,0
high_risk_irregular,372,153.964125056462,3.8678571842735,0.924858757062147,1,0.99933351803308,0.958993601006297,0.0528060756054829,0.62,0.553574282793086,1,0,0,1,request_confirmation,1,0
high_risk_irregular,373,154.390237043586,3.87856282106779,0.868502824858757,1,0.999582476505751,0.956244109079933,0.0678356691293421,0.62,0.56266347888164,1,0,0,1,request_confirmation,1,0
high_risk_irregular,374,154.816946849768,3.88928347746704,0.868502824858757,1,0.999367819824506,0.954853363015921,0.0789413603540654,0.62,0.565773072424562,1,0,0,1,request_confirmation,1,0
